subsection_id,paper_id,PMID,PMCID,DOI,title,journal,publication_year,article_type,abstract_review_decision,evidence_role,draft_access_status,verified_access_status,venue_trust_label,source_query_ids,reason
SUB001,pmid-34911971,34911971,PMC8674263,10.1038/s41598-021-02643-y,Circulating PIK3CA mutation detection at diagnosis in non-metastatic inflammatory breast cancer patients.,Scientific reports,2021,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,PIK3CA testing or prevalence data support biomarker-selection background rather than direct therapeutic evidence.
SUB001,pmid-34948307,34948307,PMC8706716,10.3390/ijms222413512,Targeting AKT in ER-Positive HER2-Negative Metastatic Breast Cancer: From Molecular Promises to Real Life Pitfalls?,International journal of molecular sciences,2021,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PI3K/PIK3CA pathway or inhibitor review/guidance is useful target-rationale context, not resistance proof."
SUB001,pmid-34986950,34986950,unknown,10.1691/ph.2021.1820,Recent clinical advances in PI3K inhibitors on colorectal cancer.,Die Pharmazie,2021,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB001-Q002;SUB001-Q003,"PI3K/PIK3CA pathway or inhibitor review/guidance is useful target-rationale context, not resistance proof."
SUB001,pmid-35075945,35075945,PMC8793384,10.1177/15347354211073163,Management of Phosphatidylinositol-3-Kinase Inhibitor-Associated Hyperglycemia.,Integrative cancer therapies,2022,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PI3K/PIK3CA treatment, assay, safety, or review context supports target rationale but is not primary resistance evidence."
SUB001,pmid-35114920,35114920,unknown,10.2174/1389450123666220202154757,Recent Advances in PI3 Kinase Inhibitors: Anticancer Activities and Structure-Activity Relationships.,Mini reviews in medicinal chemistry,2022,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB001-Q001,"PI3K/PIK3CA pathway or inhibitor review/guidance is useful target-rationale context, not resistance proof."
SUB001,pmid-35115114,35115114,unknown,10.1016/j.bulcan.2021.12.009,"[Updates in hormone-receptor-positive, human epidermal growth factor receptor 2 (HER2)-negative advanced breast cancer in 2021].",Bulletin du cancer,2022,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB001-Q002;SUB001-Q003,"PI3K/PIK3CA pathway or inhibitor review/guidance is useful target-rationale context, not resistance proof."
SUB001,pmid-35158773,35158773,PMC8833811,10.3390/cancers14030506,NSAIDs Overcome PIK3CA Mutation-Mediated Resistance to EGFR Inhibition in Head and Neck Cancer Preclinical Models.,Cancers,2022,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PIK3CA alteration prevalence, testing, or clinicogenomic association supports therapeutic-entry background."
SUB001,pmid-35178031,35178031,PMC8843667,10.3389/fendo.2022.802612,"Alpelisib-Induced Diabetes Mellitus: Case Report, Pharmacodynamics and Management Considerations.",Frontiers in endocrinology,2022,Case Reports;Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q001,"PI3K/PIK3CA treatment, assay, safety, or review context supports target rationale but is not primary resistance evidence."
SUB001,pmid-35234262,35234262,PMC8908334,10.3892/or.2022.8295,In vitro anticancer effects of alpelisib against PIK3CA‑mutated canine hemangiosarcoma cell lines.,Oncology reports,2022,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PIK3CA alteration prevalence, testing, or clinicogenomic association supports therapeutic-entry background."
SUB001,pmid-35331184,35331184,PMC8953069,10.1186/s12885-022-09357-y,Context dependent isoform specific PI3K inhibition confers drug resistance in hepatocellular carcinoma cells.,BMC cancer,2022,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q001,General PI3K/PIK3CA therapeutic context is relevant but indirect.
SUB001,pmid-35357905,35357905,PMC8984255,10.1200/PO.21.00370,PIK3CA Mutations Drive Therapeutic Resistance in Human Epidermal Growth Factor Receptor 2-Positive Breast Cancer.,JCO precision oncology,2022,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q001,"PI3K/PIK3CA pathway or inhibitor review/guidance is useful target-rationale context, not resistance proof."
SUB001,pmid-35568775,35568775,unknown,10.1007/s12032-022-01695-y,Cell line models for drug discovery in PIK3CA-mutated colorectal cancers.,"Medical oncology (Northwood, London, England)",2022,Journal Article,include_context,review_or_background,unknown,abstract_available,unknown,SUB001-Q002;SUB001-Q003,"PIK3CA alteration prevalence, testing, or clinicogenomic association supports therapeutic-entry background."
SUB001,pmid-35621626,35621626,PMC9140087,10.3390/curroncol29050236,PIK3CA Mutation as Potential Poor Prognostic Marker in Asian Female Breast Cancer Patients Who Received Adjuvant Chemotherapy.,"Current oncology (Toronto, Ont.)",2022,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PIK3CA alteration prevalence, testing, or clinicogenomic association supports therapeutic-entry background."
SUB001,pmid-35663259,35663259,PMC9165573,10.36401/JIPO-20-5,"Case Report: Sustained Complete Response to PI3K Inhibition in a Patient with Metastatic Breast Cancer Harboring PIK3CA, NF1, and CDH1 Mutations.",Journal of immunotherapy and precision oncology,2020,Case Reports;Journal Article,include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,Single-patient durable response supports plausibility of PI3K inhibition but is too anecdotal for primary entry-point evidence.
SUB001,pmid-35778737,35778737,PMC9248192,10.1186/s12920-022-01297-7,Mutational landscape of pan-cancer patients with PIK3CA alterations in Chinese population.,BMC medical genomics,2022,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,PIK3CA testing or prevalence data support biomarker-selection background rather than direct therapeutic evidence.
SUB001,pmid-35780223,35780223,PMC9250486,10.1007/s00018-022-04430-y,Aspirin sensitivity of PIK3CA-mutated Colorectal Cancer: potential mechanisms revisited.,Cellular and molecular life sciences : CMLS,2022,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PI3K/PIK3CA pathway or inhibitor review/guidance is useful target-rationale context, not resistance proof."
SUB001,pmid-35880333,35880333,unknown,10.3760/cma.j.cn112152-20220412-00251,[Expert consensus on the clinical application of PI3K/AKT/mTOR inhibitors in the treatment of advanced breast cancer].,Zhonghua zhong liu za zhi [Chinese journal of oncology],2022,Journal Article;Consensus Statement,include_context,review_or_background,unknown,abstract_available,unknown,SUB001-Q003,"PI3K/PIK3CA treatment, assay, safety, or review context supports target rationale but is not primary resistance evidence."
SUB001,pmid-35905195,35905195,PMC9341367,10.1080/15384047.2022.2104561,Colorectal cancer chemoprevention: is aspirin still in the game?,Cancer biology & therapy,2022,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PI3K/PIK3CA pathway or inhibitor review/guidance is useful target-rationale context, not resistance proof."
SUB001,pmid-36131248,36131248,PMC9490901,10.1186/s12885-022-10078-5,"PIK3CA mutation status, progression and survival in advanced HR + /HER2- breast cancer: a meta-analysis of published clinical trials.",BMC cancer,2022,Journal Article;Meta-Analysis;Systematic Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PI3K/PIK3CA pathway or inhibitor review/guidance is useful target-rationale context, not resistance proof."
SUB001,pmid-36471584,36471584,unknown,10.2174/1389450123666220202154757,Recent Advances of PI3 Kinase Inhibitors: Structure Anticancer Activity Relationship Studies.,Mini reviews in medicinal chemistry,2022,Journal Article,include_context,review_or_background,unknown,abstract_available,unknown,SUB001-Q001,"PIK3CA alteration prevalence, testing, or clinicogenomic association supports therapeutic-entry background."
SUB001,pmid-36595552,36595552,PMC9839248,10.1371/journal.pgen.1010563,"ESR1 gene amplification and MAP3K mutations are selected during adjuvant endocrine therapies in relapsing Hormone Receptor-positive, HER2-negative breast cancer (HR+ HER2- BC).",PLoS genetics,2023,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PIK3CA alteration prevalence, testing, or clinicogenomic association supports therapeutic-entry background."
SUB001,pmid-36633813,36633813,unknown,10.1007/s40262-022-01195-2,Pharmacokinetics and Pharmacodynamic of Alpelisib.,Clinical pharmacokinetics,2023,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB001-Q002;SUB001-Q003,"PI3K/PIK3CA pathway or inhibitor review/guidance is useful target-rationale context, not resistance proof."
SUB001,pmid-36641927,36641927,unknown,10.1016/j.biopha.2022.114183,Synergistic therapeutic potential of alpelisib in cancers (excluding breast cancer): Preclinical and clinical evidences.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2023,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB001-Q002;SUB001-Q003,"PI3K/PIK3CA pathway or inhibitor review/guidance is useful target-rationale context, not resistance proof."
SUB001,pmid-36898331,36898331,unknown,10.1016/j.lungcan.2023.02.023,"Driver mutation characteristics of phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha (PIK3CA) in advanced non-small cell lung cancer.","Lung cancer (Amsterdam, Netherlands)",2023,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB001-Q002;SUB001-Q003,PIK3CA testing or prevalence data support biomarker-selection background rather than direct therapeutic evidence.
SUB001,pmid-36913051,36913051,PMC10147754,10.1007/s10549-023-06895-2,"Antitumor activity of the PI3K δ-sparing inhibitor MEN1611 in PIK3CA mutated, trastuzumab-resistant HER2 + breast cancer.",Breast cancer research and treatment,2023,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PIK3CA alteration prevalence, testing, or clinicogenomic association supports therapeutic-entry background."
SUB001,pmid-36934165,36934165,PMC10024711,10.1038/s41598-023-31593-w,PIK3CA and PIK3R1 tumor mutational landscape in a pan-cancer patient cohort and its association with pathway activation and treatment efficacy.,Scientific reports,2023,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,PIK3CA testing or prevalence data support biomarker-selection background rather than direct therapeutic evidence.
SUB001,pmid-36998707,36998707,PMC10043427,10.17179/excli2022-5064,Anti-tumor effects of low-dose metronomic vinorelbine in combination with alpelisib in breast cancer cells.,EXCLI journal,2023,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PIK3CA alteration prevalence, testing, or clinicogenomic association supports therapeutic-entry background."
SUB001,pmid-37044095,37044095,PMC10140479,10.1016/j.xcrm.2023.101002,N-acetylcysteine overcomes NF1 loss-driven resistance to PI3Kα inhibition in breast cancer.,Cell reports. Medicine,2023,"Journal Article;Research Support, Non-U.S. Gov't",include_context,primary_mechanism,unknown,pmc_available,unknown,SUB001-Q001,NF1-loss alpelisib resistance is valuable downstream resistance context but not direct target-rationale evidence for this subsection.
SUB001,pmid-37326340,37326340,PMC10281467,10.1080/15384047.2023.2223388,Preclinical evaluation of the CDK4/6 inhibitor palbociclib in combination with a PI3K or MEK inhibitor in colorectal cancer.,Cancer biology & therapy,2023,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"PIK3CA alteration prevalence, testing, or clinicogenomic association supports therapeutic-entry background."
SUB001,pmid-37336650,37336650,unknown,10.1016/j.clbc.2023.05.012,"Molecularly Targeted Therapies for Triple Negative Breast Cancer: History, Advances, and Future Directions.",Clinical breast cancer,2023,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB001-Q002;SUB001-Q003,"PI3K/PIK3CA pathway or inhibitor review/guidance is useful target-rationale context, not resistance proof."
SUB001,pmid-37348428,37348428,PMC10314290,10.1016/j.neo.2023.100913,P110α inhibitor alpelisib exhibits a synergistic effect with pyrotinib and reverses pyrotinib resistant in HER2+ breast cancer.,"Neoplasia (New York, N.Y.)",2023,"Journal Article;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB001-Q002;SUB001-Q003,"Alpelisib-pyrotinib synergy in HER2-positive models is combination context, not primary evidence for PIK3CA alteration as entry biomarker."
